INDEX,L1_UTM_X,L1_UTM_Y,L1_LON,L1_LAT,R1_UTM_X,R1_UTM_Y,R1_LON,R1_LAT
0,250297.3568,3688260.115,126.3181162,33.30454644,250298.7168,3688258.636,126.3181312,33.30453343
1,250297.4955,3688260.259,126.3181177,33.30454777,250298.8847,3688258.812,126.318133,33.30453506
2,250297.63,3688260.399,126.3181191,33.30454906,250299.0474,3688258.982,126.3181347,33.30453663
3,250297.7573,3688260.531,126.3181204,33.30455028,250299.2014,3688259.143,126.3181363,33.30453811
4,250297.8744,3688260.653,126.3181216,33.30455141,250299.3431,3688259.292,126.3181378,33.30453949
5,250297.9786,3688260.761,126.3181227,33.30455241,250299.4691,3688259.424,126.3181391,33.30454071
6,250298.0669,3688260.854,126.3181236,33.30455326,250299.5757,3688259.537,126.3181402,33.30454175
7,250298.1363,3688260.927,126.3181244,33.30455394,250299.6595,3688259.627,126.3181411,33.30454258
8,250298.184,3688260.979,126.3181249,33.30455442,250299.717,3688259.69,126.3181417,33.30454316
9,250298.3182,3688261.127,126.3181263,33.30455578,250299.8495,3688259.839,126.3181431,33.30454453
10,250298.4506,3688261.277,126.3181276,33.30455716,250299.9825,3688259.989,126.3181444,33.30454591
11,250298.5858,3688261.424,126.3181291,33.30455852,250300.1179,3688260.136,126.3181458,33.30454727
12,250298.7202,3688261.572,126.3181305,33.30455989,250300.2546,3688260.282,126.3181473,33.30454862
13,250298.8614,3688261.714,126.3181319,33.3045612,250300.3945,3688260.425,126.3181487,33.30454994
14,250298.992,3688261.865,126.3181333,33.30456259,250300.5231,3688260.578,126.3181501,33.30455135
15,250299.1193,3688262.019,126.3181346,33.30456401,250300.6504,3688260.732,126.3181514,33.30455276
16,250299.2463,3688262.173,126.3181359,33.30456542,250300.7773,3688260.886,126.3181527,33.30455418
17,250299.3749,3688262.327,126.3181373,33.30456684,250300.9059,3688261.04,126.3181541,33.3045556
18,250299.5044,3688262.479,126.3181386,33.30456824,250301.0365,3688261.191,126.3181554,33.30455699
19,250299.6412,3688262.625,126.31814,33.30456959,250301.1737,3688261.337,126.3181568,33.30455834
20,250299.7749,3688262.773,126.3181414,33.30457095,250301.3067,3688261.486,126.3181582,33.30455971
21,250299.9092,3688262.922,126.3181428,33.30457232,250301.4411,3688261.634,126.3181596,33.30456107
22,250300.0429,3688263.07,126.3181442,33.30457369,250301.574,3688261.784,126.318161,33.30456246
23,250300.1699,3688263.225,126.3181456,33.30457511,250301.701,3688261.938,126.3181623,33.30456387
24,250300.2972,3688263.379,126.3181469,33.30457653,250301.8283,3688262.092,126.3181637,33.30456529
25,250300.4234,3688263.534,126.3181482,33.30457796,250301.9549,3688262.247,126.318165,33.30456672
26,250300.5464,3688263.692,126.3181495,33.30457941,250302.0784,3688262.404,126.3181663,33.30456816
27,250300.6696,3688263.85,126.3181507,33.30458086,250302.2015,3688262.562,126.3181675,33.30456961
28,250300.7941,3688264.006,126.318152,33.3045823,250302.3254,3688262.719,126.3181688,33.30457106
29,250300.9221,3688264.16,126.3181534,33.30458371,250302.4532,3688262.873,126.3181702,33.30457247
30,250301.0499,3688264.314,126.3181547,33.30458513,250302.5809,3688263.027,126.3181715,33.30457389
31,250301.1782,3688264.467,126.318156,33.30458654,250302.7093,3688263.18,126.3181728,33.3045753
32,250301.3104,3688264.617,126.3181574,33.30458792,250302.8418,3688263.33,126.3181742,33.30457668
33,250301.4427,3688264.767,126.3181588,33.3045893,250302.9743,3688263.48,126.3181756,33.30457806
34,250301.5759,3688264.916,126.3181602,33.30459068,250303.1069,3688263.629,126.318177,33.30457944
35,250301.7028,3688265.071,126.3181615,33.3045921,250303.234,3688263.784,126.3181783,33.30458086
36,250301.8368,3688265.219,126.3181629,33.30459347,250303.3698,3688263.931,126.3181797,33.30458222
37,250301.9741,3688265.365,126.3181643,33.30459481,250303.507,3688264.076,126.3181811,33.30458356
38,250302.1095,3688265.512,126.3181657,33.30459617,250303.6407,3688264.225,126.3181825,33.30458493
39,250302.2389,3688265.664,126.3181671,33.30459757,250303.7701,3688264.377,126.3181839,33.30458633
40,250302.3703,3688265.815,126.3181684,33.30459896,250303.9016,3688264.528,126.3181852,33.30458772
41,250302.5013,3688265.966,126.3181698,33.30460035,250304.0331,3688264.679,126.3181866,33.30458911
42,250302.6201,3688266.127,126.318171,33.30460183,250304.1511,3688264.84,126.3181878,33.30459059
43,250302.7553,3688266.274,126.3181725,33.30460319,250304.2864,3688264.987,126.3181892,33.30459194
44,250302.8832,3688266.428,126.3181738,33.3046046,250304.4142,3688265.141,126.3181906,33.30459336
45,250303.0141,3688266.579,126.3181751,33.30460599,250304.5452,3688265.292,126.3181919,33.30459475
46,250303.14,3688266.735,126.3181765,33.30460743,250304.6709,3688265.448,126.3181932,33.30459619
47,250303.2689,3688266.887,126.3181778,33.30460883,250304.8001,3688265.6,126.3181946,33.30459759
48,250303.394,3688267.044,126.3181791,33.30461027,250304.9252,3688265.756,126.3181959,33.30459902
49,250303.5209,3688267.198,126.3181804,33.30461169,250305.0519,3688265.911,126.3181972,33.30460045
50,250303.6501,3688267.351,126.3181818,33.3046131,250305.1812,3688266.064,126.3181985,33.30460186
51,250303.7811,3688267.502,126.3181831,33.30461449,250305.3123,3688266.215,126.3181999,33.30460325
52,250303.9054,3688267.659,126.3181844,33.30461593,250305.4371,3688266.371,126.3182012,33.30460468
53,250304.0294,3688267.815,126.3181857,33.30461737,250305.5603,3688266.529,126.3182025,33.30460613
54,250304.1609,3688267.966,126.3181871,33.30461876,250305.6935,3688266.678,126.3182039,33.30460751
55,250304.2985,3688268.111,126.3181885,33.30462009,250305.8308,3688266.823,126.3182053,33.30460884
56,250304.4314,3688268.261,126.3181899,33.30462148,250305.9623,3688266.974,126.3182067,33.30461024
57,250304.5583,3688268.415,126.3181912,33.30462289,250306.0897,3688267.128,126.318208,33.30461165
58,250304.6823,3688268.572,126.3181925,33.30462434,250306.2131,3688267.285,126.3182093,33.3046131
59,250304.8151,3688268.722,126.3181939,33.30462572,250306.347,3688267.434,126.3182107,33.30461447
60,250304.9501,3688268.869,126.3181953,33.30462708,250306.4813,3688267.582,126.3182121,33.30461583
61,250305.0787,3688269.022,126.3181966,33.30462848,250306.61,3688267.735,126.3182134,33.30461724
62,250305.2026,3688269.179,126.3181979,33.30462993,250306.7339,3688267.892,126.3182147,33.30461869
63,250305.3298,3688269.334,126.3181992,33.30463135,250306.8608,3688268.047,126.318216,33.30462011
64,250305.4598,3688269.486,126.3182006,33.30463275,250306.9915,3688268.198,126.3182174,33.3046215
65,250305.5952,3688269.633,126.318202,33.30463411,250307.1265,3688268.346,126.3182188,33.30462287
66,250305.7248,3688269.785,126.3182033,33.30463551,250307.2564,3688268.498,126.3182201,33.30462427
67,250305.8606,3688269.932,126.3182048,33.30463686,250307.3918,3688268.645,126.3182215,33.30462562
68,250305.9885,3688270.086,126.3182061,33.30463828,250307.5196,3688268.799,126.3182229,33.30462704
69,250306.1209,3688270.236,126.3182075,33.30463966,250307.6527,3688268.948,126.3182243,33.30462841
70,250306.2551,3688270.384,126.3182089,33.30464103,250307.7877,3688269.096,126.3182257,33.30462978
71,250306.3923,3688270.529,126.3182103,33.30464237,250307.9231,3688269.243,126.3182271,33.30463113
72,250306.5162,3688270.686,126.3182116,33.30464381,250308.0473,3688269.399,126.3182284,33.30463257
73,250306.6445,3688270.84,126.3182129,33.30464523,250308.1763,3688269.552,126.3182297,33.30463398
74,250306.7806,3688270.986,126.3182143,33.30464657,250308.3122,3688269.699,126.3182311,33.30463533
75,250306.9109,3688271.138,126.3182157,33.30464797,250308.4422,3688269.851,126.3182325,33.30463673
76,250307.0341,3688271.295,126.318217,33.30464942,250308.5657,3688270.008,126.3182338,33.30463818
77,250307.1591,3688271.452,126.3182183,33.30465086,250308.6904,3688270.164,126.3182351,33.30463961
78,250307.2854,3688271.607,126.3182196,33.30465229,250308.8166,3688270.32,126.3182364,33.30464104
79,250307.4185,3688271.756,126.318221,33.30465366,250308.9497,3688270.469,126.3182378,33.30464242
80,250307.5477,3688271.909,126.3182223,33.30465507,250309.079,3688270.622,126.3182391,33.30464383
81,250307.6714,3688272.066,126.3182236,33.30465651,250309.2034,3688270.778,126.3182404,33.30464526
82,250307.7933,3688272.224,126.3182249,33.30465796,250309.3259,3688270.936,126.3182417,33.30464671
83,250307.9156,3688272.383,126.3182261,33.30465942,250309.4468,3688271.095,126.3182429,33.30464817
84,250308.0447,3688272.535,126.3182275,33.30466082,250309.5757,3688271.248,126.3182443,33.30464958
85,250308.1715,3688272.69,126.3182288,33.30466225,250309.7031,3688271.403,126.3182456,33.30465101
86,250308.295,3688272.847,126.3182301,33.30466369,250309.8265,3688271.56,126.3182469,33.30465245
87,250308.4192,3688273.004,126.3182314,33.30466514,250309.9516,3688271.716,126.3182482,33.30465389
88,250308.538,3688273.165,126.3182326,33.30466661,250310.0724,3688271.875,126.3182494,33.30465535
89,250308.6552,3688273.327,126.3182338,33.3046681,250310.1903,3688272.037,126.3182506,33.30465683
90,250308.7733,3688273.488,126.318235,33.30466958,250310.3078,3688272.199,126.3182519,33.30465832
91,250308.8912,3688273.65,126.3182363,33.30467107,250310.4261,3688272.36,126.3182531,33.3046598
92,250309.0097,3688273.811,126.3182375,33.30467254,250310.5434,3688272.522,126.3182543,33.30466128
93,250309.132,3688273.969,126.3182388,33.304674,250310.6627,3688272.682,126.3182555,33.30466275
94,250309.2648,3688274.119,126.3182401,33.30467538,250310.7966,3688272.831,126.3182569,33.30466413
95,250309.3989,3688274.267,126.3182415,33.30467674,250310.9306,3688272.98,126.3182583,33.3046655
96,250309.5321,3688274.416,126.3182429,33.30467812,250311.0649,3688273.128,126.3182597,33.30466687
97,250309.6698,3688274.561,126.3182444,33.30467945,250311.2013,3688273.274,126.3182611,33.30466821
98,250309.7994,3688274.714,126.3182457,33.30468086,250311.3305,3688273.427,126.3182625,33.30466962
99,250309.9297,3688274.865,126.3182471,33.30468225,250311.4608,3688273.578,126.3182638,33.30467101
100,250310.0547,3688275.021,126.3182484,33.30468369,250311.5864,3688273.734,126.3182652,33.30467245
101,250310.1778,3688275.179,126.3182496,33.30468514,250311.7097,3688273.891,126.3182664,33.30467389
102,250310.3014,3688275.336,126.3182509,33.30468658,250311.8333,3688274.049,126.3182677,33.30467534
103,250310.4251,3688275.493,126.3182522,33.30468803,250311.9563,3688274.206,126.318269,33.30467679
104,250310.5531,3688275.647,126.3182535,33.30468944,250312.0842,3688274.36,126.3182703,33.3046782
105,250310.6804,3688275.801,126.3182549,33.30469086,250312.2116,3688274.514,126.3182716,33.30467962
106,250310.8127,3688275.951,126.3182562,33.30469224,250312.346,3688274.662,126.318273,33.30468098
107,250310.9514,3688276.095,126.3182577,33.30469357,250312.4843,3688274.807,126.3182745,33.30468232
108,250311.0858,3688276.243,126.3182591,33.30469494,250312.6173,3688274.956,126.3182759,33.3046837
109,250311.2183,3688276.393,126.3182605,33.30469632,250312.7498,3688275.106,126.3182773,33.30468508
110,250311.3509,3688276.543,126.3182619,33.3046977,250312.8824,3688275.256,126.3182786,33.30468646
111,250311.4833,3688276.693,126.3182632,33.30469908,250313.0148,3688275.405,126.31828,33.30468783
112,250311.616,3688276.842,126.3182646,33.30470046,250313.1474,3688275.555,126.3182814,33.30468922
113,250311.7483,3688276.992,126.318266,33.30470184,250313.2798,3688275.705,126.3182828,33.3046906
114,250311.8811,3688277.142,126.3182674,33.30470322,250313.4123,3688275.855,126.3182842,33.30469198
115,250312.0046,3688277.299,126.3182687,33.30470466,250313.5353,3688276.013,126.3182854,33.30469343
116,250312.1368,3688277.449,126.31827,33.30470605,250313.6682,3688276.162,126.3182868,33.30469481
117,250312.2692,3688277.599,126.3182714,33.30470743,250313.8014,3688276.311,126.3182882,33.30469618
118,250312.4048,3688277.746,126.3182728,33.30470878,250313.938,3688276.457,126.3182896,33.30469753
119,250312.5431,3688277.891,126.3182743,33.30471012,250314.0738,3688276.604,126.3182911,33.30469888
120,250312.6668,3688278.048,126.3182756,33.30471157,250314.1979,3688276.761,126.3182923,33.30470033
121,250312.7935,3688278.202,126.3182769,33.30471298,250314.3258,3688276.915,126.3182937,33.30470174
122,250312.9141,3688278.362,126.3182781,33.30471445,250314.4451,3688277.075,126.3182949,33.30470321
123,250313.0457,3688278.512,126.3182795,33.30471583,250314.5768,3688277.225,126.3182963,33.30470459
124,250313.1764,3688278.664,126.3182809,33.30471723,250314.7076,3688277.377,126.3182976,33.30470599
125,250313.3011,3688278.82,126.3182821,33.30471867,250314.8319,3688277.533,126.3182989,33.30470743
126,250313.4319,3688278.971,126.3182835,33.30472006,250314.9632,3688277.684,126.3183003,33.30470882
127,250313.5561,3688279.128,126.3182848,33.3047215,250315.0872,3688277.841,126.3183016,33.30471026
128,250313.6835,3688279.282,126.3182861,33.30472292,250315.2145,3688277.995,126.3183029,33.30471168
129,250313.8101,3688279.437,126.3182874,33.30472435,250315.3418,3688278.15,126.3183042,33.30471311
130,250313.9333,3688279.595,126.3182887,33.3047258,250315.4648,3688278.307,126.3183055,33.30471455
131,250314.0596,3688279.75,126.31829,33.30472722,250315.591,3688278.463,126.3183068,33.30471598
132,250314.1937,3688279.898,126.3182914,33.30472859,250315.7246,3688278.611,126.3183082,33.30471735
133,250314.3217,3688280.052,126.3182928,33.30473001,250315.8529,3688278.765,126.3183095,33.30471876
134,250314.4482,3688280.207,126.3182941,33.30473143,250315.9792,3688278.92,126.3183109,33.30472019
135,250314.5758,3688280.361,126.3182954,33.30473285,250316.1071,3688279.074,126.3183122,33.30472161
136,250314.7015,3688280.516,126.3182967,33.30473427,250316.2332,3688279.229,126.3183135,33.30472303
137,250314.8376,3688280.663,126.3182981,33.30473563,250316.3684,3688279.376,126.3183149,33.30472439
138,250314.9616,3688280.82,126.3182994,33.30473707,250316.4943,3688279.531,126.3183162,33.30472582
139,250315.0821,3688280.979,126.3183007,33.30473853,250316.6138,3688279.692,126.3183175,33.30472729
140,250315.2087,3688281.134,126.318302,33.30473996,250316.7403,3688279.847,126.3183188,33.30472872
141,250315.3317,3688281.292,126.3183033,33.30474141,250316.8636,3688280.004,126.31832,33.30473016
142,250315.4556,3688281.449,126.3183045,33.30474286,250316.9872,3688280.161,126.3183213,33.30473161
143,250315.5809,3688281.605,126.3183058,33.30474429,250317.1119,3688280.318,126.3183226,33.30473305
144,250315.7094,3688281.758,126.3183072,33.3047457,250317.2407,3688280.471,126.318324,33.30473446
145,250315.842,3688281.908,126.3183086,33.30474708,250317.3734,3688280.62,126.3183253,33.30473583
146,250315.9744,3688282.058,126.3183099,33.30474846,250317.5058,3688280.77,126.3183267,33.30473721
147,250316.1065,3688282.208,126.3183113,33.30474985,250317.6374,3688280.921,126.3183281,33.3047386
148,250316.2342,3688282.362,126.3183126,33.30475126,250317.7652,3688281.075,126.3183294,33.30474002
149,250316.3634,3688282.514,126.318314,33.30475266,250317.8944,3688281.227,126.3183308,33.30474142
150,250316.4909,3688282.668,126.3183153,33.30475408,250318.0231,3688281.38,126.3183321,33.30474283
151,250316.6117,3688282.828,126.3183166,33.30475555,250318.1437,3688281.54,126.3183334,33.3047443
152,250316.7359,3688282.984,126.3183179,33.30475698,250318.2682,3688281.697,126.3183347,33.30474574
153,250316.8559,3688283.144,126.3183191,33.30475845,250318.3896,3688281.855,126.3183359,33.30474719
154,250316.9761,3688283.304,126.3183203,33.30475992,250318.5085,3688282.016,126.3183371,33.30474867
155,250317.1011,3688283.46,126.3183216,33.30476136,250318.6324,3688282.173,126.3183384,33.30475012
156,250317.2271,3688283.616,126.318323,33.30476279,250318.7582,3688282.329,126.3183397,33.30475155
157,250317.3546,3688283.77,126.3183243,33.30476421,250318.8865,3688282.482,126.3183411,33.30475296
158,250317.4905,3688283.916,126.3183257,33.30476556,250319.0233,3688282.628,126.3183425,33.30475431
159,250317.6268,3688284.063,126.3183271,33.30476691,250319.1579,3688282.776,126.3183439,33.30475567
160,250317.7555,3688284.216,126.3183285,33.30476832,250319.2865,3688282.929,126.3183452,33.30475708
161,250317.8854,3688284.368,126.3183298,33.30476972,250319.4165,3688283.081,126.3183466,33.30475848
162,250318.0158,3688284.52,126.3183312,33.30477112,250319.5468,3688283.233,126.3183479,33.30475988
163,250318.1418,3688284.675,126.3183325,33.30477254,250319.6734,3688283.388,126.3183493,33.3047613
164,250318.266,3688284.832,126.3183338,33.30477399,250319.7974,3688283.544,126.3183506,33.30476274
165,250318.3915,3688284.987,126.3183351,33.30477541,250319.9226,3688283.7,126.3183519,33.30476417
166,250318.524,3688285.137,126.3183364,33.3047768,250320.0551,3688283.85,126.3183532,33.30476555
167,250318.654,3688285.289,126.3183378,33.3047782,250320.1855,3688284.002,126.3183546,33.30476695
168,250318.7773,3688285.447,126.3183391,33.30477965,250320.3093,3688284.159,126.3183559,33.3047684
169,250318.9009,3688285.604,126.3183404,33.30478109,250320.4323,3688284.317,126.3183572,33.30476985
170,250319.027,3688285.759,126.3183417,33.30478252,250320.5583,3688284.472,126.3183585,33.30477128
171,250319.1498,3688285.917,126.3183429,33.30478397,250320.6831,3688284.628,126.3183598,33.30477271
172,250319.2689,3688286.078,126.3183442,33.30478545,250320.8019,3688284.789,126.318361,33.30477419
173,250319.3925,3688286.235,126.3183455,33.30478689,250320.9235,3688284.948,126.3183622,33.30477565
174,250319.5211,3688286.388,126.3183468,33.3047883,250321.0522,3688285.101,126.3183636,33.30477706
175,250319.6523,3688286.539,126.3183482,33.30478969,250321.1838,3688285.252,126.318365,33.30477845
176,250319.7851,3688286.688,126.3183496,33.30479106,250321.3177,3688285.4,126.3183664,33.30477981
177,250319.9216,3688286.835,126.318351,33.30479242,250321.4534,3688285.547,126.3183678,33.30478117
178,250320.0538,3688286.985,126.3183524,33.3047938,250321.5847,3688285.698,126.3183691,33.30478256
179,250320.1824,3688287.138,126.3183537,33.30479521,250321.7147,3688285.85,126.3183705,33.30478396
180,250320.3193,3688287.284,126.3183551,33.30479656,250321.8511,3688285.996,126.3183719,33.30478531
181,250320.4516,3688287.433,126.3183565,33.30479793,250321.9825,3688286.147,126.3183733,33.3047867
182,250320.5796,3688287.587,126.3183578,33.30479935,250322.1109,3688286.3,126.3183746,33.30478811
183,250320.7123,3688287.737,126.3183592,33.30480073,250322.2448,3688286.449,126.318376,33.30478948
184,250320.8484,3688287.883,126.3183606,33.30480208,250322.3811,3688286.595,126.3183774,33.30479083
185,250320.9842,3688288.03,126.318362,33.30480343,250322.5152,3688286.743,126.3183788,33.30479219
186,250321.1124,3688288.184,126.3183634,33.30480485,250322.6441,3688286.896,126.3183802,33.3047936
187,250321.2351,3688288.342,126.3183647,33.3048063,250322.7672,3688287.054,126.3183814,33.30479505
188,250321.3589,3688288.499,126.3183659,33.30480774,250322.8897,3688287.212,126.3183827,33.3047965
189,250321.4867,3688288.652,126.3183673,33.30480915,250323.0186,3688287.365,126.3183841,33.30479791
190,250321.6081,3688288.811,126.3183685,33.30481061,250323.1404,3688287.523,126.3183853,33.30479936
191,250321.7321,3688288.968,126.3183698,33.30481206,250323.2629,3688287.681,126.3183866,33.30480082
192,250321.8631,3688289.119,126.3183712,33.30481345,250323.3964,3688287.83,126.318388,33.30480219
193,250321.9794,3688289.281,126.3183724,33.30481493,250323.513,3688287.993,126.3183892,33.30480368
194,250322.1029,3688289.439,126.3183737,33.30481639,250323.6343,3688288.152,126.3183904,33.30480515
195,250322.2282,3688289.595,126.318375,33.30481782,250323.7604,3688288.307,126.3183918,33.30480657
196,250322.3504,3688289.753,126.3183762,33.30481927,250323.8822,3688288.466,126.318393,33.30480803
197,250322.4754,3688289.909,126.3183775,33.30482071,250324.0071,3688288.622,126.3183943,33.30480947
198,250322.5997,3688290.066,126.3183788,33.30482215,250324.1311,3688288.779,126.3183956,33.30481091
199,250322.7258,3688290.221,126.3183801,33.30482358,250324.2569,3688288.934,126.3183969,33.30481234
200,250322.8507,3688290.377,126.3183814,33.30482501,250324.3836,3688289.089,126.3183982,33.30481376
201,250322.9701,3688290.537,126.3183827,33.30482648,250324.5016,3688289.25,126.3183995,33.30481524
202,250323.1091,3688290.681,126.3183841,33.30482781,250324.6414,3688289.393,126.3184009,33.30481656
203,250323.225,3688290.843,126.3183853,33.3048293,250324.7558,3688289.557,126.3184021,33.30481806
204,250323.3575,3688290.993,126.3183867,33.30483068,250324.8887,3688289.706,126.3184035,33.30481944
205,250323.4883,3688291.144,126.3183881,33.30483207,250325.0197,3688289.857,126.3184048,33.30482083
206,250323.6202,3688291.295,126.3183894,33.30483346,250325.1513,3688290.008,126.3184062,33.30482222
207,250323.7464,3688291.45,126.3183907,33.30483489,250325.2774,3688290.163,126.3184075,33.30482365
208,250323.8759,3688291.602,126.3183921,33.30483629,250325.4075,3688290.315,126.3184089,33.30482504
209,250324.0002,3688291.759,126.3183934,33.30483773,250325.5312,3688290.472,126.3184102,33.30482649
210,250324.1332,3688291.908,126.3183948,33.3048391,250325.6659,3688290.62,126.3184116,33.30482785
211,250324.2705,3688292.054,126.3183962,33.30484045,250325.8012,3688290.767,126.318413,33.30482921
212,250324.3965,3688292.209,126.3183975,33.30484188,250325.9276,3688290.922,126.3184143,33.30483063
213,250324.5244,3688292.363,126.3183988,33.30484329,250326.0569,3688291.075,126.3184156,33.30483204
214,250324.6617,3688292.508,126.3184003,33.30484463,250326.1939,3688291.22,126.3184171,33.30483338
215,250324.7948,3688292.657,126.3184017,33.304846,250326.3263,3688291.37,126.3184184,33.30483476
216,250324.9269,3688292.807,126.318403,33.30484739,250326.4581,3688291.521,126.3184198,33.30483615
217,250325.0569,3688292.959,126.3184044,33.30484879,250326.5882,3688291.672,126.3184212,33.30483754
218,250325.1823,3688293.115,126.3184057,33.30485022,250326.7134,3688291.828,126.3184225,33.30483898
219,250325.3102,3688293.269,126.318407,33.30485164,250326.8412,3688291.982,126.3184238,33.3048404
220,250325.4409,3688293.42,126.3184084,33.30485303,250326.9745,3688292.131,126.3184252,33.30484177
221,250325.5797,3688293.564,126.3184098,33.30485436,250327.1153,3688292.273,126.3184267,33.30484308
222,250325.7205,3688293.706,126.3184113,33.30485567,250327.2532,3688292.418,126.3184281,33.30484442
223,250325.8543,3688293.855,126.3184127,33.30485704,250327.3854,3688292.568,126.3184295,33.3048458
224,250325.9831,3688294.008,126.318414,33.30485845,250327.5151,3688292.72,126.3184308,33.3048472
225,250326.1047,3688294.167,126.3184153,33.30485991,250327.6372,3688292.879,126.3184321,33.30484866
